id,demo_gender,demo_age,demo_relationshipstatus01,demo_children,demo_classstanding,demo_units,demo_gpa,demo_employed01,demo_employed02,demo_employed03,demo_incomehousehold,demo_incomepersonal,demo_politics,demo_religion,socialmedia_constantly,socialmedia_first,socialmedia_last,socialmedia_dumb,procrastinate_minute,procrastinate_plan,procrastinate_distracted,procrastinate_projects,procrastinate_pressure,procrastinate_concentrate,procrastinate_deadlines,procrastinate_management,procrastinate_task,outlook_expect,outlook_worst,outlook_wrong,deviance_play,deviance_activities,deviance_risks,deviance_cautious,deviance_told,deviance_new,deviance_rules,deviance_opposite,locus_luck,locus_work,locus_talent,locus_system,locus_people,personality_myself,personality_outgoing,personality_quiet,personality_exhausting,personality_center,personality_energizing,personality_rehearse,personality_groups,impulsivity_decisions,impulsivity_thinking,impulsivity_money,impulsivity_buy,impulsivity_options,family_enjoy,family_stress,family_sacrifices,family_like,family_secrets,family_fight,family_regularly,friends_enjoy,friends_stress,friends_sacrifices,friends_like,friends_secrets,friends_fight,friends_regularly,stress_relax,stress_sleep,stress_concentrate,stress_bed,stress_myself,stress_motivated,stress_emotions,stress_productive,stress_social,esteem_worth,esteem_qualities,esteem_failure,esteem_well,esteem_proud,esteem_satisfied,esteem_attitude,esteem_respect,esteem_useless,esteem_good,satisfaction_physical,satisfaction_mental,satisfaction_appearance,satisfaction_finances,satisfaction_housing,satisfaction_transportation,satisfaction_friends,satisfaction_family,satisfaction_education,satisfaction_career,satisfaction_freetime,demo_relationshipstatus02,conflictresolution_forgive,conflictresolution_grudges,conflictresolution_solve,conflictresolution_argue,significantother_committed,significantother_unhappy,significantother_wish,significantother_imagine,satisfaction_significantother,demo_employed04,jobsecurity_worry,jobsecurity_months,jobsecurity_people,jobsecurity_secure,jobsecurity_challenge,jobsatisfaction_enjoyable,jobsatisfaction_accomplishment,jobsatisfaction_waste,jobsatisfaction_proud,jobsatisfaction_bored,satisfaction_job,jobmobility_adequately,jobmobility_promoted,jobmobility_stuck,jobmobility_paid,jobmobility_opportunities,workdemands_breaks,workdemands_early,workdemands_complete,workdemands_think,workdemands_free,workdemands_easy,workdemands_late,workdemands_exhausting,supervisors_trouble,supervisors_me,supervisors_respect,supervisors_friends,supervisors_argue,supervisors_like,coworkers_trouble,coworkers_me,coworkers_respect,coworkers_friends,coworkers_argue,coworkers_like,wis_time,wis_tired,satisfaction_performanceschool,siw_time,siw_tired,satisfaction_performancework
170,2,19,1,2,2,15,3.19,1,2,nan,30000,1000,3,3,5,5,3,4,6,4,5,3,3,5,4,1,3,4,4,3,5,3,3,4,2,3,2,4,3,5,5,4,4,3,4,6,5,2,1,4,2,5,3,1,5,4,6,3,5,6,4,3,5,5,4,4,4,2,3,4,5,6,6,6,5,6,3,4,6,3,3,6,3,5,3,4,4,6,6,3,3,4,3,3,4,5,6,4,4,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
171,2,18,1,2,2,16,4,1,1,23,13000,500,4,3,5,5,5,5,2,6,4,5,5,2,2,5,5,4,4,4,5,4,3,5,5,2,3,5,2,5,5,4,5,4,3,4,5,5,2,4,2,4,4,5,2,5,4,4,4,4,4,4,2,4,4,4,5,5,2,4,6,6,4,5,5,5,5,3,3,4,4,4,5,3,2,3,4,4,4,3,2,3,3,3,3,4,4,4,4,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,4,5,3,2,4,4,4,4,5,3,5,5,4,5,2,4,4,3,5,2,2,5,5,2,2,5,5,2,5,2,2,4,4,2,4,4,5,3,2,2,4
172,1,19,1,2,2,14,3.36,1,1,20,55000,2000,5,4,4,2,3,4,6,3,5,2,6,5,6,1,1,3,4,2,2,4,4,5,5,4,2,3,4,4,5,6,5,5,5,3,4,5,6,5,2,4,4,1,5,4,4,6,6,5,6,5,4,5,5,6,4,6,4,5,6,6,6,6,5,6,6,6,5,4,3,4,4,5,2,2,6,4,4,1,1,1,5,5,5,4,4,2,3,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,4,2,1,3,2,5,5,4,4,6,5,1,1,3,1,6,4,6,6,6,1,4,6,6,4,1,6,5,1,3,2,4,3,4,2,2,6,6,3,5,3,4
173,2,21,1,2,3,16,3.6,1,1,30,136992,16992,5,6,5,5,5,5,5,5,4,3,1,2,2,4,4,3,6,4,2,4,1,4,5,2,3,2,2,4,6,6,1,5,1,6,5,1,1,6,1,2,2,4,4,6,4,4,4,5,5,2,4,5,4,3,6,5,1,5,5,2,2,5,2,3,2,4,5,4,4,5,4,4,3,3,4,4,4,3,3,3,2,2,2,5,5,5,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,6,2,5,1,6,6,1,6,1,6,2,2,1,2,5,2,2,2,2,2,4,1,4,2,1,5,5,1,5,1,1,6,6,1,6,2,4,4,2,4,5
174,1,21,1,2,4,15,2.79,1,2,nan,nan,nan,3,4,4,4,4,6,5,3,4,4,5,2,2,4,3,3,4,3,4,3,6,3,4,5,4,3,4,5,5,4,3,4,5,3,2,3,5,3,4,4,3,2,4,4,5,4,6,6,3,2,5,5,3,5,6,4,2,5,2,2,2,2,2,2,2,2,2,5,5,2,5,2,5,5,2,3,2,5,5,5,2,6,5,5,6,5,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
175,2,20,1,2,2,12,3.2,2,2,nan,48000,nan,3,2,1,1,1,2,4,3,2,3,5,2,2,5,3,4,3,2,3,2,5,5,3,3,2,2,2,5,4,4,3,5,2,5,3,1,4,2,1,2,2,6,2,5,5,2,5,6,3,1,5,5,2,4,5,4,2,4,2,2,2,2,2,3,2,2,2,5,5,2,4,2,6,5,4,3,2,6,6,5,5,5,5,5,5,5,4,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
176,2,20,2,2,2,16,2.97,1,1,16,nan,nan,nan,3,5,5,5,2,4,5,5,4,1,2,3,2,3,3,4,4,4,2,4,4,3,4,4,3,4,3,5,6,4,5,4,5,3,1,4,2,nan,4,3,5,4,4,4,3,4,4,5,3,5,5,3,3,4,4,2,4,4,5,5,3,3,4,4,4,4,4,4,2,4,3,3,4,2,4,3,5,5,3,4,2,4,4,5,3,4,3,2,5,3,5,2,6,2,3,5,4,1,4,5,5,3,4,4,4,2,5,5,4,3,3,3,3,3,3,3,3,4,3,4,3,4,2,2,4,4,2,3,2,2,4,4,2,4,4,4,3,2,2,3
177,1,20,1,2,3,16,3,2,2,nan,nan,nan,3,2,5,5,5,2,5,5,4,3,3,6,5,4,4,5,4,5,5,2,2,5,3,2,2,2,2,5,6,6,6,5,5,5,5,3,5,5,5,4,4,2,6,5,5,5,5,5,5,1,4,6,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,4,3,4,3,3,5,5,6,6,5,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
178,2,21,1,2,2,13,3.4,2,2,nan,nan,750,4,4,3,2,2,5,4,4,5,4,3,3,1,4,3,5,3,6,5,2,4,4,3,4,2,1,4,5,3,5,1,6,3,5,4,1,2,4,5,1,2,6,1,6,3,4,6,6,5,1,4,5,3,2,5,4,2,5,2,3,4,2,2,3,1,3,3,4,4,3,2,3,5,5,5,5,4,3,4,4,4,5,4,5,5,5,5,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
179,2,19,1,2,2,15,3.5,1,1,20,100000,11000,6,3,5,3,5,3,4,4,4,3,4,3,2,4,5,4,2,4,1,2,4,4,5,4,5,5,4,4,5,5,5,5,5,3,4,5,5,4,3,4,4,3,5,4,4,5,5,5,6,6,5,6,2,5,5,3,3,5,4,5,4,6,4,5,5,4,3,5,6,1,6,1,5,5,3,4,4,3,4,4,4,4,5,5,5,5,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,4,5,4,4,5,4,5,2,5,3,5,4,5,3,4,2,2,2,3,4,3,2,2,5,1,1,5,5,3,5,1,1,5,5,1,5,2,3,5,4,5,5
180,2,27,2,nan,3,15,3.4,1,1,40,193000,23000,6,5,5,5,5,6,6,3,6,4,6,6,5,1,2,6,6,6,6,5,5,2,5,1,5,2,1,6,5,5,2,2,3,1,6,1,2,1,1,6,5,1,6,2,5,6,6,6,6,4,2,4,3,2,5,6,2,2,6,6,6,6,3,6,6,6,5,2,4,4,3,5,2,6,6,6,6,1,1,1,5,6,6,3,5,3,3,1,2,6,1,6,6,6,1,1,6,6,1,5,6,4,1,2,6,4,3,3,4,5,5,3,4,1,6,6,2,2,2,2,3,1,3,2,2,4,4,1,4,1,1,6,6,1,6,5,6,1,1,6,6
181,2,19,2,2,2,15,3.13,1,1,24,nan,nan,nan,3,5,5,5,2,2,5,2,5,2,2,2,5,5,2,4,2,5,2,2,5,5,5,2,2,2,5,5,2,2,5,5,2,2,4,5,2,5,4,2,5,4,5,5,2,5,5,4,2,5,5,2,5,5,4,2,5,4,4,2,2,2,2,2,2,2,5,5,2,5,2,5,5,2,2,2,5,5,5,4,4,5,5,5,5,5,5,2,5,4,5,2,6,2,2,5,5,1,2,5,5,5,2,5,5,2,5,2,5,5,5,2,5,2,2,2,2,2,5,5,2,2,2,2,5,5,2,5,2,2,5,5,2,5,2,2,4,1,1,4
182,2,19,2,2,2,12,3,1,2,nan,nan,nan,5,2,5,4,6,3,5,3,3,4,2,2,1,4,4,4,4,3,5,2,4,5,5,3,3,3,2,5,5,4,3,5,5,3,2,2,6,3,5,4,4,5,3,2,6,2,6,6,4,4,5,6,2,6,6,3,2,5,4,3,3,5,2,3,4,2,2,5,5,2,5,2,4,4,4,2,1,3,4,3,3,5,5,6,6,6,5,5,2,5,3,6,3,6,1,1,4,6,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
183,2,20,2,2,2,12,3.4,1,1,9,nan,nan,5,4,2,2,5,6,4,5,6,4,3,4,2,3,5,3,3,3,5,4,5,4,6,5,3,3,2,5,5,4,4,5,6,2,4,4,5,3,2,4,3,6,3,5,6,3,6,6,3,2,6,6,2,6,6,3,1,6,3,3,3,5,2,5,3,5,3,6,6,1,6,2,6,6,2,2,2,5,5,5,4,5,5,6,6,6,3,3,2,nan,nan,nan,2,5,1,1,4,6,1,1,1,5,5,1,6,6,3,6,2,6,5,5,1,4,3,1,1,1,1,3,5,4,5,3,2,5,5,1,6,1,1,6,6,1,6,3,3,5,2,2,5
184,2,21,2,2,3,15,2.8,1,1,30,46000,4800,2,3,4,4,5,3,3,5,6,4,3,4,2,4,6,2,5,5,5,4,5,3,4,6,5,2,2,5,5,4,4,6,5,4,3,2,4,6,5,5,5,2,4,5,6,4,5,6,5,2,5,5,3,2,5,2,2,5,6,5,5,2,4,6,5,4,2,5,5,2,4,4,3,2,2,5,5,4,4,4,2,4,6,5,6,5,5,3,2,4,2,4,5,5,2,2,5,4,1,2,4,4,5,4,5,5,2,5,3,5,3,2,2,4,5,2,2,2,4,2,4,5,2,2,2,5,5,2,4,2,2,5,6,2,5,2,4,4,2,4,5
185,2,19,2,2,2,15,3.34,1,1,20,nan,11000,5,6,5,4,5,5,6,5,6,4,4,5,4,4,3,5,6,4,6,3,3,6,3,3,2,2,3,3,4,6,2,5,5,5,4,3,3,4,2,1,3,3,4,4,4,6,5,5,4,3,3,5,2,4,6,1,1,5,3,4,6,4,1,6,3,6,5,6,6,5,5,4,4,3,2,5,2,2,2,4,1,1,4,6,5,3,3,3,2,6,1,6,1,6,1,1,6,6,1,1,4,5,6,1,5,5,1,5,1,5,4,2,4,5,6,3,1,1,1,3,5,1,4,2,1,6,6,1,5,1,1,6,6,2,6,4,5,3,1,1,5
186,2,24,1,2,2,9,2.7,1,1,40,36000,36000,5,3,3,1,1,3,3,5,3,3,5,3,2,5,3,2,1,1,4,3,2,5,5,5,2,4,1,5,3,5,2,6,4,5,3,1,4,1,3,4,3,5,2,5,5,4,4,5,4,4,5,5,4,4,5,3,1,5,3,2,2,4,2,2,2,2,2,5,5,1,4,1,6,6,2,1,1,3,5,5,3,3,5,5,5,5,5,3,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,3,4,5,1,5,4,1,5,1,5,5,4,2,6,1,2,2,2,2,4,4,4,4,1,1,6,4,1,6,1,1,5,4,1,6,3,4,4,1,1,5
187,2,20,2,2,3,6,3.75,1,1,25,30000,15000,6,6,4,5,5,5,4,3,5,3,4,2,3,3,4,4,4,3,4,3,4,4,5,5,3,1,4,6,4,6,3,4,5,4,3,1,5,3,2,4,4,5,2,5,5,4,6,6,4,4,5,6,2,6,6,1,1,6,2,2,2,2,2,4,2,4,4,6,6,2,5,2,5,5,2,4,4,3,5,5,4,5,5,6,6,5,4,4,2,6,1,6,2,6,1,1,6,6,1,1,5,4,6,2,6,6,2,6,2,6,6,6,4,6,1,1,1,1,2,2,4,1,4,1,1,5,5,1,4,1,1,6,6,1,6,2,2,5,1,2,6
188,2,23,1,2,4,10,3.5,1,1,40,23000,15000,4,2,3,2,3,3,4,4,4,3,3,3,4,3,3,3,5,5,4,nan,4,4,5,3,4,4,3,4,4,6,5,4,5,2,5,2,2,4,2,4,4,2,5,3,6,5,6,6,4,4,6,5,3,2,5,4,2,3,5,5,5,5,5,5,5,5,5,1,3,4,3,4,3,3,4,4,4,1,1,1,3,3,5,2,5,5,5,3,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,5,5,5,3,5,2,2,4,3,4,3,4,4,4,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
189,2,20,2,2,2,15,1.9,1,1,32,200000,20000,4,2,4,6,4,2,4,5,6,4,6,2,1,4,6,2,2,1,5,2,5,4,6,6,6,6,1,6,5,6,1,6,5,2,1,3,6,1,1,5,5,4,2,6,6,3,5,6,6,2,1,5,5,6,5,3,1,4,6,2,4,3,1,3,6,2,2,4,6,3,5,1,2,4,6,6,6,1,2,3,1,2,5,3,6,6,6,1,2,5,5,5,6,6,2,4,4,5,1,5,5,5,4,3,4,4,3,4,5,4,4,4,6,4,4,1,1,1,3,3,2,2,3,1,1,6,6,1,6,1,1,5,5,1,5,3,3,2,3,2,4
190,1,nan,1,2,3,16,3.05,2,2,nan,nan,2000,4,3,5,5,5,3,3,3,3,3,4,3,2,4,4,3,4,4,4,4,4,3,5,4,3,3,3,4,2,4,5,4,3,4,3,2,4,4,2,3,3,3,4,3,4,3,4,4,5,3,5,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,3,5,3,5,5,5,5,5,4,3,3,3,4,4,4,4,4,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
191,2,20,2,2,3,15,3,2,2,nan,30000,nan,3,4,4,3,4,5,5,2,5,5,5,2,1,4,5,2,5,2,6,2,3,6,6,3,2,3,2,5,4,5,3,5,3,5,5,2,3,5,5,5,5,2,5,5,4,5,5,5,5,5,5,6,2,5,5,4,2,3,6,3,5,5,5,5,5,3,6,4,5,2,5,5,5,5,5,3,2,3,4,3,2,2,5,5,4,5,4,2,2,5,3,5,3,5,3,4,4,4,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
192,2,19,1,2,2,13,2.5,2,2,nan,nan,nan,4,2,1,1,1,4,4,4,3,3,3,2,1,4,3,4,3,3,4,2,4,5,5,4,1,4,1,6,4,4,3,6,5,4,4,3,4,1,1,4,4,5,3,4,6,5,6,6,4,4,4,5,5,5,5,4,4,4,4,3,4,2,2,4,2,5,4,5,5,1,6,1,6,6,1,1,1,3,6,4,4,4,6,6,6,6,6,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
193,2,25,2,1,3,12,3.8,1,1,40,50000,nan,4,4,4,1,1,1,6,5,3,4,3,6,4,1,6,6,4,4,4,3,4,4,4,2,2,2,2,4,4,4,4,5,3,3,5,3,2,4,2,2,2,6,2,5,6,6,6,6,2,5,6,3,5,3,3,5,4,3,6,6,6,6,6,6,6,6,6,5,5,2,5,2,5,5,3,3,4,4,5,4,6,5,5,4,6,6,4,1,2,6,1,6,4,6,2,4,2,4,1,1,6,6,6,1,6,6,1,6,5,5,4,2,5,1,6,1,1,1,1,5,5,1,1,1,1,6,6,1,5,1,1,6,5,1,5,5,5,5,5,5,5
194,2,19,2,2,2,18,4,1,1,20,15000,10000,5,2,5,5,5,5,2,6,4,5,3,2,2,6,6,2,2,5,6,2,6,6,4,6,2,2,2,6,6,6,4,6,6,4,2,4,5,2,2,4,5,3,5,5,6,1,6,6,1,1,4,6,2,6,6,1,1,5,5,2,4,2,2,2,3,2,2,5,5,2,6,2,6,6,6,1,1,6,6,6,3,3,3,6,6,6,6,3,2,6,2,6,1,6,1,1,6,6,1,6,6,6,4,5,6,6,1,6,1,6,6,6,1,4,6,5,4,4,5,4,3,3,1,1,1,6,6,1,6,1,1,6,6,1,6,2,2,6,1,1,6
195,2,19,1,2,2,15,3.63,1,2,nan,nan,nan,5,4,5,5,5,4,4,5,4,5,5,3,2,5,3,4,3,4,3,4,4,3,5,4,3,3,1,4,3,5,4,4,4,2,4,2,3,3,3,3,3,2,4,4,4,5,5,4,5,5,3,5,4,4,5,5,3,5,5,5,3,4,3,3,3,2,2,3,5,3,5,3,5,5,3,2,1,4,3,3,3,3,5,4,4,5,4,3,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
196,2,20,1,2,2,12,3.2,1,1,20,nan,nan,5,3,5,1,5,3,4,4,4,4,2,2,2,3,2,2,4,2,4,2,2,5,5,2,2,5,1,6,1,1,1,5,4,5,2,2,5,5,2,4,3,5,5,5,5,5,5,6,5,2,5,5,2,5,6,2,1,5,2,2,2,2,5,5,5,5,5,5,5,5,5,3,3,3,2,2,2,5,2,5,2,2,5,6,6,5,2,3,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,6,6,6,2,6,6,4,5,5,5,5,5,1,5,5,2,2,2,2,5,5,4,1,1,1,6,5,1,6,1,1,6,4,1,5,1,1,4,2,2,5
197,2,18,2,2,1,14,3.6,1,1,24,nan,nan,nan,4,5,3,5,4,4,5,3,4,5,4,2,4,4,4,5,4,4,3,3,5,3,4,4,2,2,5,4,5,2,2,6,2,2,2,4,4,2,4,4,5,3,6,6,4,6,5,4,4,5,6,4,6,6,3,3,4,6,5,5,4,2,4,4,4,4,5,4,3,3,4,3,3,2,3,4,2,3,2,2,5,5,5,4,5,5,4,2,5,4,5,4,6,3,4,5,4,1,2,4,4,3,3,5,5,2,4,2,4,4,2,3,2,2,2,6,2,4,5,5,4,4,2,2,6,6,2,6,2,2,2,2,2,2,3,3,4,2,4,5
198,1,nan,2,2,2,9,3.2,1,1,40,40000,40000,5,3,4,3,2,3,4,4,4,5,1,2,3,4,6,5,5,6,5,2,5,6,6,6,1,4,5,5,4,1,4,4,5,4,5,1,4,6,4,6,3,2,6,4,6,1,5,6,5,2,5,5,1,5,6,6,2,3,5,5,5,6,5,4,5,5,2,6,5,2,4,1,3,5,4,4,1,4,5,4,5,6,6,6,6,6,5,1,2,5,2,4,5,6,4,4,2,4,1,2,5,5,5,2,5,5,1,6,1,5,5,5,2,6,6,6,6,6,3,1,4,6,6,4,3,5,5,2,5,1,1,5,6,1,6,6,6,5,6,5,5
199,2,19,1,2,2,15,3,1,2,nan,nan,65000,4,2,6,4,5,6,4,5,5,5,6,6,1,4,4,2,4,4,2,1,3,5,6,1,4,4,1,6,6,6,6,6,6,5,5,4,3,4,5,6,6,4,4,4,6,5,6,6,6,3,4,4,3,6,6,6,4,5,6,6,5,6,5,5,4,5,3,6,6,4,5,4,5,5,5,5,4,4,4,4,4,5,5,5,6,5,6,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
200,1,21,1,2,4,15,2.5,1,1,40,18000,18000,4,3,4,3,5,5,5,4,4,2,6,5,5,3,5,5,3,2,5,3,4,5,5,4,2,1,2,6,6,6,4,5,6,3,4,4,6,3,5,4,4,4,4,6,6,2,6,6,4,2,4,5,5,4,5,5,2,4,4,2,4,2,4,4,4,2,2,6,6,2,6,2,6,6,3,4,2,5,4,5,4,6,6,4,4,4,4,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,4,5,3,6,5,5,2,5,3,4,5,6,2,5,3,5,2,5,4,1,2,5,4,3,2,5,5,1,5,2,2,5,5,2,5,4,3,4,3,2,5
201,2,19,1,2,2,15,3.1,1,1,25,nan,9000,5,4,4,5,5,5,4,5,4,5,5,4,2,4,4,3,4,4,4,3,2,5,4,3,4,3,3,5,4,4,4,6,4,5,6,2,3,5,4,2,2,3,3,5,4,5,5,5,4,5,3,5,5,5,5,4,3,5,6,6,6,6,6,6,6,6,6,5,5,3,5,2,4,4,5,4,4,2,2,3,1,3,2,5,5,5,4,4,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,4,4,5,4,4,4,4,4,4,5,4,4,4,3,2,4,2,2,2,2,4,5,2,4,2,2,5,5,2,5,2,2,5,4,2,5,2,4,3,4,4,4
202,1,20,1,2,2,16,3.7,1,1,20,25000,5000,3,3,3,4,5,4,5,6,3,2,3,4,4,2,6,4,5,2,4,2,1,6,4,3,2,3,1,5,2,4,1,5,4,4,6,2,2,5,1,2,1,5,3,5,4,5,4,4,5,4,5,5,4,5,5,4,2,4,6,6,5,4,2,4,2,4,4,4,4,2,3,2,4,4,4,4,1,2,3,2,3,4,5,5,4,5,4,2,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,1,3,5,3,3,2,4,4,4,3,2,5,4,1,1,5,5,5,4,2,4,5,4,2,2,3,4,2,4,2,4,3,4,3,4,4,4,3,4,3,2
203,2,23,2,2,3,12,3.2,1,1,27,35000,35000,2,5,5,4,2,4,5,4,4,2,5,2,3,3,5,5,2,5,5,2,3,5,5,2,2,2,2,5,5,5,2,2,5,4,4,1,5,2,2,5,5,5,5,5,5,4,5,5,2,4,4,5,5,3,5,3,4,5,5,5,5,5,5,5,5,5,5,5,5,2,5,2,4,4,3,4,4,2,2,4,2,2,5,5,5,5,5,2,2,5,2,5,3,5,1,1,6,6,1,5,5,5,2,5,1,2,2,2,2,2,5,5,5,2,5,5,2,2,5,2,3,5,6,5,5,2,2,3,1,2,2,5,5,3,5,5,5,4,5,5,2
204,2,20,1,2,2,15,3.7,1,2,nan,nan,nan,5,4,6,6,6,1,4,5,5,5,6,3,1,5,3,3,4,1,2,5,5,3,6,3,4,4,2,4,6,3,2,2,5,2,1,4,6,3,3,4,4,3,5,4,4,4,4,5,6,5,3,6,2,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
205,2,19,1,2,2,17,3.3,1,1,33,nan,nan,3,3,5,6,6,2,3,6,4,4,4,3,1,4,4,4,6,5,4,4,4,4,4,3,2,2,2,5,6,4,5,6,4,4,4,4,4,5,3,6,2,6,2,4,6,2,6,6,4,4,6,5,2,6,6,5,1,6,6,6,6,6,5,5,6,5,5,5,5,1,4,1,4,3,4,4,4,3,4,3,4,5,5,5,6,5,6,3,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,6,5,6,2,6,6,1,5,2,5,6,2,2,5,4,2,4,2,4,2,2,5,6,1,1,6,6,1,6,1,1,6,6,1,6,4,4,4,3,2,5
206,2,19,1,2,2,12,3.8,1,1,12,85000,3000,5,4,5,5,5,4,4,5,5,4,5,3,2,4,3,4,5,3,4,3,3,5,4,3,2,2,4,4,4,4,3,5,3,4,4,4,5,4,3,4,3,4,4,5,6,4,5,6,4,4,5,5,4,4,5,5,3,5,4,4,5,5,3,4,4,4,3,5,5,3,4,4,5,5,3,4,4,4,4,4,3,5,2,6,6,5,4,5,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,5,3,4,4,5,5,3,6,4,5,3,3,4,2,4,4,3,3,5,4,3,5,5,3,2,5,5,2,5,3,3,5,6,4,5,4,4,5,4,3,4
207,1,18,1,2,2,10,3.47,2,2,nan,110000,nan,4,5,4,3,3,1,4,3,5,5,5,3,2,4,4,5,3,2,5,1,4,5,4,4,1,2,4,5,6,4,3,2,4,4,2,2,5,4,2,1,5,5,4,4,4,4,6,5,5,4,6,6,2,6,6,4,2,5,5,2,4,4,1,2,2,2,2,5,5,4,5,2,5,4,2,4,2,4,6,5,5,5,5,6,6,6,6,6,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
