year,id_,labor_force_status,hours_per_week,marital_status,childs,age,education,sex,race,income,political_views,religious_preference,attends_religious_services,health,confidence_exec_branch,work_satisfaction,class_identification,abortion opinion,ideal_number_children,sex_education_opinion,homosexual_opinion,convicted,lockedup,tv_hours,confidence_god,email_hours,relax_hours,racism_work,poor_mental_health,sexual_orientation,ethnicify,ballot,life_rating,confidence_federal
2012,520,7,None,Married,1,26,9,FEMALE,White,None,Extremely liberal,Catholic,Nearly every week,Fair,HARDLY ANY,None,Working class,NO,None,None,None,None,None,None,No doubts,None,None,None,None,None,WHITE,Ballot c,None,None
2012,521,1,None,Divorced,1,57,12,FEMALE,Black,$25000 OR MORE,Liberal,Protestant,About once or twice a year,None,ONLY SOME,Moderately satisfied,Working class,None,3,Favor,None,No,No,3,No doubts,1,None,NO,20,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,522,6,None,Never married,0,30,12,FEMALE,Black,None,Moderate  middle of the road,None,About once a month,Good,HARDLY ANY,None,Lower class,NO,None,None,NOT WRONG AT ALL,No,Yes,None,No doubts,None,None,None,None,Bisexual,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,523,7,None,Divorced,5,41,12,FEMALE,Black,None,Extremely conservative,Protestant,Several times a year,Good,A GREAT DEAL,Very satisfied,Upper class,NO,None,None,None,No,No,None,No doubts,None,None,None,None,Gay  lesbian  or homosexual,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,524,2,None,Never married,2,50,9,MALE,Black,None,Slightly liberal,Protestant,2-3 times a month,Fair,A GREAT DEAL,Moderately satisfied,Working class,NO,None,None,ALWAYS WRONG,Yes,Yes,None,No doubts,None,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,525,2,None,Never married,0,30,15,MALE,White,None,Liberal,Protestant,Several times a year,Good,None,A little dissatisfied,Middle class,NO,3,Favor,NOT WRONG AT ALL,Yes,Yes,6,Believe with doubts,10,None,NO,5,Gay  lesbian  or homosexual,WHITE,Ballot a,None,None
2012,526,1,None,Never married,2,47,12,FEMALE,Black,$20000 - 24999,Moderate  middle of the road,Protestant,Several times a week,None,ONLY SOME,Moderately satisfied,Lower class,None,2,None,None,None,None,3,No doubts,2,None,NO,5,None,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,527,7,None,Never married,0,65,7,FEMALE,Black,None,Moderate  middle of the road,Protestant,Several times a week,Fair,ONLY SOME,Very satisfied,Working class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,528,2,None,Married,4,43,5,MALE,Other,None,Liberal,Catholic,2-3 times a month,None,HARDLY ANY,Very satisfied,Working class,None,3,Favor,None,None,None,0,No doubts,None,None,NO,0,None,HISPANIC,Ballot b,None,None
2012,529,6,None,Never married,0,20,14,MALE,Black,None,Slightly liberal,Protestant,2-3 times a month,Fair,ONLY SOME,None,Middle class,NO,None,None,SOMETIMES WRONG,No,No,None,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,530,1,None,Married,0,47,18,FEMALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,Nearly every week,None,ONLY SOME,Very satisfied,Working class,None,3,Favor,None,No,No,2,No doubts,15,None,NO,5,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,531,1,None,Never married,0,31,16,MALE,Other,$25000 OR MORE,Liberal,Christian,Every week,Good,ONLY SOME,Moderately satisfied,Working class,YES,None,None,SOMETIMES WRONG,No,Yes,None,No doubts,None,None,YES,3,Heterosexual or straight,KOREAN,Ballot c,None,None
2012,532,1,None,Married,3,35,12,MALE,Black,$25000 OR MORE,Slightly liberal,Protestant,Every week,None,HARDLY ANY,Very satisfied,Middle class,None,4,Favor,None,Yes,Yes,4,No doubts,8,None,NO,2,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,533,1,None,Married,2,58,12,MALE,White,$25000 OR MORE,None,Catholic,Never,Good,HARDLY ANY,Moderately satisfied,Working class,NO,None,None,NOT WRONG AT ALL,No,No,None,Higher power,None,None,YES,5,Heterosexual or straight,WHITE,Ballot c,None,None
2012,534,5,None,Married,4,66,14,FEMALE,White,None,Slightly conservative,Protestant,Less than once a year,None,HARDLY ANY,None,Middle class,None,2,Favor,None,No,No,5,No doubts,1,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,535,7,None,Never married,4,37,12,FEMALE,White,None,Moderate  middle of the road,Protestant,About once or twice a year,Good,HARDLY ANY,Moderately satisfied,Lower class,YES,None,None,NOT WRONG AT ALL,No,No,None,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2012,536,1,None,Separated,2,40,15,FEMALE,White,$25000 OR MORE,Slightly conservative,Protestant,2-3 times a month,Fair,ONLY SOME,Very satisfied,Middle class,NO,None,None,ALMST ALWAYS WRG,No,No,None,Believe with doubts,None,None,NO,10,Heterosexual or straight,WHITE,Ballot c,None,None
2012,537,1,None,Married,2,56,13,MALE,White,$25000 OR MORE,Slightly conservative,Protestant,Every week,None,HARDLY ANY,Moderately satisfied,Middle class,None,2,Favor,None,No,No,2,No doubts,11,None,NO,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,538,2,None,Married,2,49,12,FEMALE,White,$20000 - 24999,None,Protestant,Several times a year,Good,None,Moderately satisfied,Middle class,NO,2,Favor,ALWAYS WRONG,No,No,0,No doubts,1,None,NO,0,Heterosexual or straight,WHITE,Ballot a,None,None
2012,539,2,None,Married,2,30,14,FEMALE,White,$25000 OR MORE,Conservative,Protestant,Several times a year,Excellent,HARDLY ANY,Very satisfied,Working class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,540,4,None,Married,4,45,18,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,Protestant,Several times a year,Fair,None,Very satisfied,Middle class,YES,None,Favor,NOT WRONG AT ALL,Yes,No,3,No doubts,3,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,541,5,None,Widowed,0,77,13,MALE,Black,None,Slightly liberal,Protestant,Nearly every week,Fair,ONLY SOME,None,Middle class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,None,None,Bisexual,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,542,7,None,Never married,5,30,11,FEMALE,Black,None,Moderate  middle of the road,Protestant,About once or twice a year,Good,None,A little dissatisfied,Middle class,NO,None,Favor,ALWAYS WRONG,No,Yes,3,No doubts,0,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2012,543,1,None,Married,4,43,10,MALE,Black,$25000 OR MORE,Conservative,Protestant,Several times a week,Excellent,None,Moderately satisfied,Working class,NO,3,Oppose,ALWAYS WRONG,None,None,4,No doubts,None,None,YES,2,Heterosexual or straight,HISPANIC,Ballot a,None,None
2012,544,1,None,Never married,2,31,13,FEMALE,Black,$15000 - 19999,Moderate  middle of the road,Protestant,2-3 times a month,None,HARDLY ANY,Moderately satisfied,Working class,None,3,Favor,None,No,No,0,No doubts,3,None,NO,1,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,545,1,None,Never married,0,58,16,FEMALE,Black,None,Moderate  middle of the road,Protestant,2-3 times a month,Excellent,HARDLY ANY,A little dissatisfied,Working class,YES,None,None,ALWAYS WRONG,None,None,None,No doubts,None,None,NO,5,None,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,546,2,None,Married,4,62,12,MALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,Several times a week,Good,None,Very satisfied,Working class,NO,4,Favor,ALWAYS WRONG,Yes,Yes,0,No doubts,0,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2012,547,5,None,Widowed,3,73,10,MALE,Black,None,None,None,Never,None,ONLY SOME,None,Working class,None,0,Favor,None,None,None,4,No doubts,None,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,548,1,None,Never married,0,60,12,FEMALE,Black,$20000 - 24999,Extremely liberal,Protestant,About once or twice a year,Good,A GREAT DEAL,A little dissatisfied,Middle class,YES,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,YES,5,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,549,1,None,Married,2,32,11,MALE,White,None,Moderate  middle of the road,Protestant,2-3 times a month,None,ONLY SOME,Moderately satisfied,Middle class,None,2,Favor,None,No,No,1,Higher power,0,None,NO,0,Heterosexual or straight,WHITE,Ballot b,None,None
2012,550,1,None,Never married,0,24,10,FEMALE,White,$10000 - 14999,Moderate  middle of the road,Protestant,About once or twice a year,Fair,HARDLY ANY,Moderately satisfied,Working class,YES,None,None,NOT WRONG AT ALL,No,Yes,None,Higher power,None,None,NO,2,Heterosexual or straight,WHITE,Ballot c,None,None
2012,551,5,None,Separated,4,71,14,MALE,White,None,Slightly liberal,None,Never,None,A GREAT DEAL,None,Lower class,None,2,Favor,None,No,No,0,Don't believe,6,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,552,1,None,Divorced,2,31,15,MALE,Black,$25000 OR MORE,Moderate  middle of the road,Christian,Several times a week,None,ONLY SOME,Very satisfied,Middle class,None,3,Favor,None,No,No,4,No doubts,7,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,553,1,None,Divorced,0,42,14,FEMALE,White,$5000 TO 5999,Slightly conservative,Other,Every week,Good,ONLY SOME,Very satisfied,Working class,YES,None,None,NOT WRONG AT ALL,Yes,No,None,Higher power,None,None,NO,5,Heterosexual or straight,WHITE,Ballot c,None,None
2012,554,7,None,Widowed,2,80,10,FEMALE,Black,None,Moderate  middle of the road,Protestant,Every week,None,ONLY SOME,Very satisfied,Middle class,None,4,Oppose,None,No,No,2,No doubts,None,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,555,5,None,Divorced,3,76,12,FEMALE,Black,None,Extremely liberal,Protestant,Several times a week,Good,None,None,Middle class,YES,3,Favor,ALWAYS WRONG,None,None,6,No doubts,None,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2012,556,7,None,Never married,2,40,11,FEMALE,Black,None,Liberal,Protestant,Never,None,ONLY SOME,Very satisfied,Middle class,None,3,Favor,None,None,None,14,No doubts,1,None,None,None,None,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,557,2,None,Never married,3,29,10,MALE,Black,$6000 TO 6999,Moderate  middle of the road,Protestant,Several times a year,Fair,None,Moderately satisfied,Middle class,NO,4,Favor,SOMETIMES WRONG,Yes,Yes,0,No doubts,None,None,NO,1,Heterosexual or straight,SOME OTHER RACE,Ballot a,None,None
2012,558,5,None,Widowed,2,86,10,FEMALE,Black,None,Slightly conservative,Protestant,Several times a week,None,HARDLY ANY,None,Lower class,None,5,Oppose,None,No,No,3,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,559,1,None,Never married,0,53,12,MALE,White,None,Slightly liberal,None,About once or twice a year,Excellent,HARDLY ANY,Very satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,No,Yes,None,No doubts,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,560,2,None,Married,4,48,12,FEMALE,White,$15000 - 19999,None,Catholic,2-3 times a month,Fair,None,Moderately satisfied,Working class,NO,7 or more,Favor,ALWAYS WRONG,No,Yes,1,No doubts,0,None,NO,15,Heterosexual or straight,WHITE,Ballot a,None,None
2012,561,5,None,Widowed,3,86,6,FEMALE,White,None,Liberal,Protestant,About once a month,Fair,None,None,Working class,YES,6,Oppose,ALWAYS WRONG,None,None,4,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,562,5,None,Married,5,71,12,FEMALE,White,None,None,Catholic,Never,Poor,None,None,Lower class,NO,4,Favor,ALWAYS WRONG,None,None,6,No doubts,0,None,None,None,None,WHITE,Ballot a,None,None
2012,563,2,None,Married,3,50,6,FEMALE,White,$3000 TO 3999,None,Protestant,Several times a week,Fair,ONLY SOME,Moderately satisfied,Working class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,None,None,None,WHITE,Ballot c,None,None
2012,564,1,None,Divorced,2,40,14,MALE,Black,None,Slightly conservative,Protestant,About once or twice a year,Fair,A GREAT DEAL,Moderately satisfied,Working class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,565,1,None,Married,3,30,12,MALE,White,$25000 OR MORE,Slightly conservative,Protestant,Several times a week,Excellent,ONLY SOME,Very satisfied,Middle class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,566,1,None,Married,8,68,6,MALE,Other,$10000 - 14999,Slightly conservative,Catholic,Never,Good,None,A little dissatisfied,Working class,YES,None,Favor,NOT WRONG AT ALL,No,No,2,No doubts,0,None,YES,27,Heterosexual or straight,CHINESE,Ballot a,None,None
2012,567,1,None,Married,2,37,17,FEMALE,Black,$25000 OR MORE,Slightly conservative,Christian,Several times a week,None,ONLY SOME,Very satisfied,Middle class,None,2,Oppose,None,No,No,2,No doubts,4,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,568,4,None,Separated,4,41,11,FEMALE,White,None,Extremely conservative,None,Never,Fair,None,Very satisfied,Working class,NO,None,Oppose,None,No,No,1,No doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,569,1,None,Married,3,64,15,FEMALE,White,None,Conservative,Catholic,Never,Excellent,HARDLY ANY,Very satisfied,Working class,YES,None,None,NOT WRONG AT ALL,No,No,None,Higher power,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,570,5,None,Married,0,72,13,MALE,White,None,Extremely conservative,Catholic,About once or twice a year,Good,HARDLY ANY,None,Working class,NO,None,None,ALWAYS WRONG,No,No,None,Believe with doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot c,None,None
2012,571,1,None,Never married,0,40,19,FEMALE,White,$25000 OR MORE,Moderate  middle of the road,None,Less than once a year,Good,None,Very satisfied,Working class,YES,None,Favor,NOT WRONG AT ALL,No,No,3,Don't know  no way to find out,40,None,NO,4,Heterosexual or straight,WHITE,Ballot a,None,None
2012,572,3,50,Divorced,1,43,16,FEMALE,White,None,Slightly conservative,Protestant,Several times a year,Good,None,Very satisfied,Middle class,YES,2,Favor,NOT WRONG AT ALL,No,No,2,No doubts,50,None,NO,0,Heterosexual or straight,WHITE,Ballot a,None,None
2012,573,5,None,Divorced,3,84,17,MALE,White,None,Slightly conservative,Jewish,Several times a year,None,HARDLY ANY,None,Middle class,None,2,Oppose,None,No,No,4,Higher power,15,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,574,1,None,Married,2,34,16,MALE,White,$25000 OR MORE,Slightly conservative,Catholic,2-3 times a month,Good,ONLY SOME,Very satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,Yes,Yes,None,No doubts,None,None,NO,0,Heterosexual or straight,WHITE,Ballot c,None,None
2012,575,5,None,Divorced,2,79,14,FEMALE,Black,$20000 - 24999,Conservative,Protestant,Several times a week,Excellent,None,None,Middle class,YES,4,Favor,ALWAYS WRONG,No,No,6,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot a,None,None
2012,576,5,None,Widowed,3,60,10,MALE,Black,None,Moderate  middle of the road,Christian,Several times a week,Poor,ONLY SOME,None,Working class,YES,None,None,ALWAYS WRONG,Yes,Yes,None,No doubts,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,577,4,None,Divorced,3,59,12,MALE,White,None,Conservative,Protestant,Several times a year,Poor,None,Very dissatisfied,Middle class,NO,2,Favor,ALWAYS WRONG,No,Yes,8,No doubts,1,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,578,7,None,Married,8,59,12,MALE,Black,None,Moderate  middle of the road,Protestant,2-3 times a month,None,HARDLY ANY,Very satisfied,Lower class,None,4,Favor,None,Yes,Yes,6,No doubts,7,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,579,5,None,Divorced,1,63,13,FEMALE,White,None,Moderate  middle of the road,Protestant,Never,Good,None,None,Middle class,NO,2,Favor,ALWAYS WRONG,No,Yes,2,No doubts,1,None,None,None,Heterosexual or straight,WHITE,Ballot a,None,None
2012,580,5,None,Divorced,4,66,7,FEMALE,White,None,Conservative,Catholic,About once or twice a year,None,HARDLY ANY,None,Lower class,None,3,Favor,None,None,None,7,Believe with doubts,None,None,None,None,Heterosexual or straight,WHITE,Ballot b,None,None
2012,581,1,None,Married,3,49,12,MALE,Other,None,Moderate  middle of the road,Muslim/islam,Several times a year,Good,None,Very satisfied,Working class,NO,None,Favor,ALWAYS WRONG,No,No,1,No doubts,1,None,NO,0,Heterosexual or straight,SOME OTHER RACE,Ballot a,None,None
2012,582,5,None,Never married,0,66,17,MALE,White,None,Moderate  middle of the road,None,Never,None,A GREAT DEAL,None,Upper class,None,None,Favor,None,No,No,4,Believe with doubts,None,None,None,None,None,WHITE,Ballot b,None,None
2012,583,1,None,Married,3,42,19,MALE,Other,$25000 OR MORE,Slightly conservative,Muslim/islam,About once or twice a year,Good,ONLY SOME,Very satisfied,Working class,NO,None,None,ALWAYS WRONG,No,No,None,No doubts,None,None,YES,0,None,ASIAN INDIAN,Ballot c,None,None
2012,584,1,None,Married,2,52,20,MALE,White,$25000 OR MORE,Conservative,Catholic,Every week,None,ONLY SOME,A little dissatisfied,Upper class,None,2,Favor,None,No,No,1,No doubts,6,None,NO,2,Heterosexual or straight,WHITE,Ballot b,None,None
2012,585,1,None,Married,4,42,20,MALE,Other,$25000 OR MORE,Slightly liberal,Muslim/islam,About once or twice a year,Good,A GREAT DEAL,Very satisfied,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,No doubts,None,None,YES,0,Heterosexual or straight,ASIAN INDIAN,Ballot c,None,None
2012,586,1,None,Divorced,3,45,17,MALE,Black,$25000 OR MORE,Liberal,Christian,About once a month,Good,ONLY SOME,A little dissatisfied,Middle class,NO,None,None,ALMST ALWAYS WRG,No,No,None,No doubts,None,None,YES,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,587,1,None,Married,2,37,18,FEMALE,White,$25000 OR MORE,Liberal,None,Never,None,A GREAT DEAL,Very satisfied,Middle class,None,3,Favor,None,No,No,1,Higher power,5,None,NO,1,Heterosexual or straight,WHITE,Ballot b,None,None
2012,588,1,None,Married,4,49,12,MALE,Black,$25000 OR MORE,Moderate  middle of the road,Protestant,Several times a year,Excellent,ONLY SOME,Moderately satisfied,Middle class,NO,None,None,ALWAYS WRONG,Yes,No,None,No doubts,None,None,NO,0,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
2012,589,8,None,Married,2,31,11,MALE,Black,None,Conservative,Protestant,2-3 times a month,None,HARDLY ANY,None,Lower class,None,4,Favor,None,Yes,No,6,No doubts,4,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot b,None,None
2012,590,5,None,Married,6,81,13,MALE,Black,$25000 OR MORE,Slightly liberal,None,About once or twice a year,Excellent,HARDLY ANY,None,Middle class,YES,None,None,NOT WRONG AT ALL,No,No,None,Don't know  no way to find out,None,None,None,None,Heterosexual or straight,BLACK OR AFRICAN AMERICAN,Ballot c,None,None
